id_oferty,dzielnica,metraz_m2,liczba_pokoi,pietro,rok_budowy,ma_balkon,ma_miejsce_parkingowe,odleglosc_od_centrum_km,cena_pln
11676,Praga-Południe,18.0,1,2,1999,True,True,6.99,211636.0
11677,Bemowo,47.1,2,0,1990,False,True,3.98,645014.0
11678,Wilanów,61.6,4,8,1985,True,True,12.55,1050790.0
11679,Wilanów,59.0,4,5,2004,True,True,8.1,1193711.0
11680,Śródmieście,114.2,6,1,2022,True,True,7.06,2688627.0
11681,Mokotów,62.7,3,7,2008,True,False,1.85,1450848.0
11682,Targówek,473.49199483431875,1,11,1961,True,False,1.98,436705.0
11683,Ursynów,52.9,3,8,1995,False,False,9.1,685107.0
11684,Ursynów,18.0,1,8,2019,True,False,6.29,317163.0
11685,Wilanów,53.2,3,1,1964,False,True,7.47,742730.0
11686,Praga-Południe,36.7,2,1,2024,True,False,8.41,531202.0
11687,Bemowo,75.1,5,6,2022,True,True,5.92,1208763.0
11688,Śródmieście,42.9,2,10,1962,False,False,2.2,662135.0
11689,Bielany,52.4,3,3,2021,True,True,2.07,965176.0
11690,Ursynów,41.0,1,0,1988,False,True,6.92,577712.0
11691,Śródmieście,93.3,6,7,2017,True,True,15.36,1899998.0
11692,Wilanów,47.9,2,1,1992,True,False,3.26,850490.0
11693,Mokotów,95.3,5,2,1994,False,True,3.08,1563053.0
11694,Ochota,72.9,4,4,2006,False,True,1.3,1456185.0
11695,Bemowo,65.6,4,2,2013,True,False,4.02,1027449.0
11696,Wola,63.1,3,6,1955,True,False,9.94,734504.0
11697,Śródmieście,63.7,4,6,2003,True,True,3.51,1369615.0
11698,Mokotów,18.0,1,1,1973,False,False,4.15,300150.0
11699,Bielany,48.9,3,6,1987,True,False,8.03,688460.0
11700,Targówek,73.6,4,10,1987,False,True,1.25,994644.0
11701,Wola,53.9,3,5,1995,True,False,11.2,676070.0
11702,Wilanów,24.1,1,9,1986,True,True,2.7,513390.0
11703,Targówek,53.8,3,8,1965,True,False,7.17,545554.0
11704,Bielany,92.5,5,8,1969,True,False,2.43,1082942.0
11705,Mokotów,82.4,5,1,1955,False,False,2.13,1118056.0
11706,Ursynów,53.6,3,6,1996,True,False,6.77,795195.0
11707,Targówek,75.9,5,4,2022,False,True,3.73,1134942.0
11708,Wilanów,46.9,2,5,1966,True,True,12.39,438563.0
11709,Wola,18.0,1,0,2022,True,False,3.67,339538.0
11710,Praga-Południe,34.7,1,6,2011,False,False,9.05,483904.0
11711,Białołęka,89.4,5,5,2006,True,True,8.92,1061198.0
11712,Śródmieście,49.0,3,3,2006,True,False,7.56,1124320.0
11713,Ursynów,49.6,2,0,2016,True,True,4.44,933228.0
11714,Targówek,48.4,3,8,1965,False,True,6.04,575821.0
11715,Ochota,96.9,5,3,1998,False,False,3.48,1323959.0
11716,Śródmieście,90.8,5,1,2009,True,True,4.28,2199874.0
11717,Praga-Południe,103.8,6,7,2003,False,False,7.61,1347326.0
11718,Bielany,51.5,3,1,2016,True,True,4.4,849737.0
11719,Białołęka,61.5,3,4,1961,True,True,7.29,751195.0
11720,Mokotów,21.6,1,10,2009,False,False,6.4,348844.0
11721,Praga-Południe,87.5,5,5,2000,True,False,1.44,1210191.0
11722,Praga-Południe,29.3,2,10,1989,False,True,9.79,326256.0
11723,Bielany,59.8,4,7,1986,True,True,1.66,864952.0
11724,Bemowo,30.9,2,10,2005,True,True,4.7,479754.0
11725,Bielany,42.0,1,0,2019,True,False,7.85,607263.0
11726,Bemowo,36.6,2,0,1997,True,False,4.21,506622.0
11727,Bemowo,41.6,2,11,2016,False,False,8.38,628882.0
11728,Ursynów,43.1,3,3,1991,True,True,1.57,802739.0
11729,Ursynów,42.9,1,4,1964,True,True,10.13,449274.0
11730,Wola,73.3,5,8,1959,True,False,6.91,1113965.0
11731,Targówek,30.7,2,10,1958,True,False,8.65,338595.0
11732,Targówek,59.9,3,6,1989,False,False,2.26,664276.0
11733,Wilanów,81.8,5,6,1986,True,False,2.65,1386520.0
11734,Mokotów,43.7,4,7,2010,True,True,8.47,819750.0
11735,Targówek,39.2,3,4,2012,False,False,2.07,445552.0
11736,Ursynów,49.9,3,4,1958,True,False,8.41,564318.0
11737,Wola,81.0,5,0,1977,False,False,0.5,1282598.0
11738,Wola,59.3,3,8,1981,True,True,2.48,935327.0
11739,Bemowo,43.3,2,5,2000,True,True,12.39,488858.0
11740,Wilanów,65.6,3,8,1969,False,True,4.25,1073438.0
11741,Bielany,30.7,1,2,1968,True,False,4.74,476782.0
11742,Mokotów,70.0,3,4,2022,True,True,1.32,1440728.0
11743,Bemowo,64.0,4,1,2015,True,True,7.39,942323.0
11744,Bielany,48.2,2,9,1973,True,False,8.27,554775.0
11745,Targówek,36.6,2,4,1991,True,True,2.78,602305.0
11746,Wilanów,35.5,2,7,1988,False,True,5.13,530215.0
11747,Bemowo,66.8,4,10,2014,True,True,3.07,1201031.0
11748,Śródmieście,82.0,4,1,1998,True,True,13.96,1513459.0
11749,Targówek,41.0,4,7,1967,False,True,3.72,457695.0
11750,Bielany,65.1,4,3,2011,True,False,2.89,905629.0
11751,Mokotów,18.0,1,9,1991,True,False,5.92,285778.0
11752,Bielany,42.1,2,9,1980,False,False,1.0,489987.0
11753,Bemowo,54.3,3,0,1989,False,True,9.82,651086.0
11754,Bemowo,35.0,1,4,1997,True,False,2.68,379405.0
11755,Praga-Południe,34.4,1,0,1987,True,True,5.18,379659.0
11756,Mokotów,40.3,2,6,1978,True,True,1.23,735496.0
11757,Ochota,61.4,3,7,1991,True,False,5.11,1039861.0
11758,Targówek,50.9,3,2,1953,True,True,12.31,747856.0
11759,Wola,18.0,1,2,2013,False,True,0.93,368866.0
11760,Mokotów,18.0,2,6,1972,False,False,6.86,235698.0
11761,Wola,41.6,2,3,1957,False,False,3.31,415517.0
11762,Mokotów,65.1,4,2,2007,True,True,11.34,1171777.0
11763,Mokotów,18.0,1,7,2013,False,True,2.47,311908.0
11764,Bielany,44.0,2,2,2015,True,True,6.87,646226.0
11765,Mokotów,43.4,2,6,1997,True,False,5.6,787294.0
11766,Praga-Południe,85.5,6,1,1975,True,True,10.47,1042390.0
11767,Ochota,46.5,3,10,2011,True,True,8.92,711186.0
11768,Bemowo,63.4,4,10,2009,False,False,4.59,736981.0
11769,Białołęka,58.1,3,0,1979,True,False,4.84,688514.0
11770,Wola,18.0,1,11,2020,True,True,8.28,339428.0
11771,Bemowo,71.9,4,5,1965,False,True,1.97,1089317.0
11772,Białołęka,59.7,3,7,2024,True,False,4.91,620233.0
11773,Ochota,66.2,3,0,2018,False,False,3.63,1106503.0
11774,Ochota,141.4,6,9,2009,True,True,2.03,2810721.0
11775,Wola,18.0,1,11,2022,True,True,5.77,336111.0
11776,Wola,92.9,5,8,2011,False,True,8.3,1340489.0
11777,Ochota,48.7,3,2,1974,True,True,3.6,677043.0
11778,Białołęka,61.3,4,2,1994,True,False,7.36,732771.0
11779,Mokotów,54.0,3,3,1961,True,True,7.17,756806.0
11780,Targówek,45.7,2,10,1990,True,False,7.94,567218.0
11781,Wilanów,42.5,2,0,2012,True,False,8.05,845425.0
11782,Śródmieście,62.2,3,8,1990,True,False,10.82,1089612.0
11783,Wilanów,21.6,2,10,1986,True,True,6.71,421168.0
11784,Bemowo,71.5,4,2,2003,False,False,9.21,901577.0
11785,Bielany,45.8,2,9,2018,True,True,1.01,833594.0
11786,Bemowo,30.1,1,3,1957,True,False,12.05,299874.0
11787,Bielany,45.1,3,0,1990,True,False,1.19,674193.0
11788,Białołęka,82.7,4,3,1971,False,True,15.12,851201.0
11789,Bielany,43.2,2,0,2009,False,True,3.09,719541.0
11790,Wola,62.9,4,4,1965,True,True,5.62,930503.0
11791,Targówek,38.9,3,4,2007,False,False,3.01,325207.0
11792,Targówek,71.7,4,10,1982,True,False,10.76,849347.0
11793,Wola,70.1,3,6,1975,True,False,5.32,809557.0
11794,Praga-Południe,95.7,5,7,2021,True,False,4.74,1329607.0
11795,Wilanów,51.1,3,3,1953,True,True,7.36,566309.0
11796,Białołęka,69.7,4,6,1993,True,False,7.07,1006828.0
11797,Wilanów,57.2,4,3,1953,True,False,3.59,860904.0
11798,Praga-Południe,83.5,5,2,1996,False,False,6.12,991289.0
11799,Praga-Południe,39.2,3,5,1998,False,False,6.12,572172.0
11800,Bemowo,71.4,4,3,1985,True,False,1.73,1052379.0
11801,Ochota,50.7,3,2,1968,True,False,4.78,692518.0
11802,Bemowo,53.6,4,8,1989,True,False,12.43,667966.0
11803,Ochota,57.0,3,4,2008,True,False,7.9,851697.0
11804,Śródmieście,60.5,3,6,2014,True,False,3.03,1279107.0
11805,Bielany,52.4,3,11,1999,True,False,7.28,789898.0
11806,Ochota,59.7,3,5,2003,True,False,8.78,886046.0
11807,Wilanów,89.7,4,9,1975,False,False,14.51,912889.0
11808,Wola,76.7,4,4,1982,True,True,6.77,1273476.0
11809,Bemowo,74.1,5,6,1971,True,True,9.65,917609.0
11810,Białołęka,45.0,1,10,1979,True,True,10.57,622888.0
11811,Bielany,35.4,3,5,1977,True,False,3.23,478098.0
11812,Śródmieście,76.0,5,9,1999,False,False,2.79,1428473.0
11813,Ochota,74.3,4,1,2001,True,False,1.97,1029855.0
11814,Śródmieście,87.4,5,2,2022,False,True,7.56,2150328.0
11815,Białołęka,41.7,2,1,1974,False,True,2.46,496804.0
11816,Praga-Południe,49.9,3,11,2006,True,True,2.99,705502.0
11817,Targówek,18.9,2,2,2016,True,True,8.27,252931.0
11818,Białołęka,46.4,2,0,2001,False,False,4.31,660548.0
11819,Ursynów,76.9,5,7,1980,False,True,8.62,1067164.0
11820,Białołęka,44.7,2,5,1980,True,False,9.6,552119.0
11821,Śródmieście,69.1,4,1,1956,False,False,2.52,1171977.0
11822,Wola,50.8,2,7,1984,False,False,4.99,674655.0
11823,Bemowo,62.1,4,5,2012,True,False,9.94,1022862.0
11824,Wola,29.8,2,6,1957,True,True,5.67,403232.0
11825,Śródmieście,56.9,3,10,1976,False,True,15.52,973770.0
11826,Bemowo,18.0,1,0,2010,True,False,8.7,280635.0
11827,Ursynów,50.9,3,6,2014,True,False,3.49,829902.0
11828,Targówek,19.1,1,2,1995,True,True,10.28,211052.0
11829,Bielany,81.5,5,10,2009,True,True,9.41,1126371.0
11830,Wilanów,72.1,5,11,1990,True,True,4.93,1408848.0
11831,Śródmieście,65.3,4,7,1971,False,True,10.07,1172442.0
11832,Ochota,88.5,5,5,1991,True,False,9.4,1409905.0
11833,Śródmieście,34.1,2,3,2002,True,False,7.22,753405.0
11834,Śródmieście,93.4,4,10,2022,True,True,7.38,2101101.0
11835,Bemowo,75.5,4,7,1960,True,False,7.29,1008711.0
11836,Mokotów,49.8,3,8,1998,True,False,8.66,721675.0
11837,Białołęka,80.0,4,9,1986,True,True,6.69,1071529.0
11838,Mokotów,30.7,2,1,1998,True,False,2.93,651529.0
11839,Ursynów,36.9,2,5,1954,True,False,5.02,453226.0
11840,Ochota,41.6,2,4,1984,True,False,3.06,513995.0
11841,Targówek,43.4,2,4,2016,True,False,8.16,559709.0
11842,Praga-Południe,31.8,2,9,2001,False,False,6.75,500944.0
11843,Ursynów,81.9,4,10,1994,True,True,10.47,1147517.0
11844,Praga-Południe,49.3,3,2,1982,True,False,2.16,735654.0
11845,Praga-Południe,62.8,3,11,1983,True,False,11.18,611303.0
11846,Targówek,566.921692869126,3,7,1990,True,True,0.71,593446.0
11847,Wola,18.0,1,7,2017,True,False,2.61,325596.0
11848,Mokotów,60.9,4,11,2023,True,False,2.44,1384212.0
11849,Śródmieście,18.0,2,4,1993,True,True,6.21,378162.0
11850,Bielany,53.5,3,7,1990,False,False,3.68,554421.0
11851,Praga-Południe,24.9,1,9,2017,False,True,5.56,456972.0
11852,Ochota,98.7,4,7,1993,True,False,2.36,1598951.0
11853,Ursynów,75.0,3,2,2001,True,True,6.33,1265226.0
11854,Wola,57.3,2,1,1977,True,False,2.82,736303.0
11855,Praga-Południe,82.8,5,8,2012,False,True,6.49,1211891.0
11856,Wola,36.4,2,1,2000,False,True,5.5,611745.0
11857,Wola,67.0,4,8,2015,True,True,2.02,1235319.0
11858,Praga-Południe,59.4,2,3,2014,True,False,1.34,960473.0
11859,Bemowo,60.8,3,11,1976,True,False,5.91,602820.0
11860,Białołęka,83.0,5,1,2010,True,False,6.3,958607.0
11861,Ochota,71.1,4,9,2015,True,False,7.13,1281067.0
11862,Śródmieście,61.4,3,0,1987,True,False,1.4,1212644.0
11863,Śródmieście,18.6,1,3,1972,True,True,11.71,313299.0
11864,Ochota,33.9,3,8,1950,False,False,5.37,393771.0
11865,Bemowo,52.3,3,11,1994,False,True,6.1,701105.0
11866,Śródmieście,57.1,3,8,1987,True,False,0.95,1257106.0
11867,Wola,30.1,2,3,2001,True,False,1.6,533505.0
11868,Targówek,108.1,6,8,1974,False,True,7.68,989860.0
11869,Ursynów,88.4,4,11,2018,True,True,6.86,1400190.0
11870,Mokotów,68.2,4,5,1980,True,False,4.4,991308.0
11871,Śródmieście,56.6,3,0,1977,True,True,8.63,1039203.0
11872,Ochota,50.3,3,9,1996,True,True,4.43,854436.0
11873,Targówek,34.1,2,5,1997,True,True,4.97,493443.0
11874,Praga-Południe,56.7,3,8,1976,True,False,10.54,417518.0
11875,Białołęka,60.7,4,1,1981,True,False,1.61,836704.0
11876,Ochota,27.7,3,5,1972,True,True,4.86,406892.0
11877,Wola,62.4,4,1,2010,True,True,9.54,968266.0
11878,Białołęka,51.6,2,3,2013,True,False,14.44,661989.0
11879,Ursynów,18.0,1,7,1995,False,False,3.66,199180.0
11880,Ursynów,36.1,2,6,2010,True,True,8.31,491229.0
11881,Bemowo,45.9,2,10,2011,True,True,10.61,818958.0
11882,Bielany,96.5,5,11,1968,True,False,8.32,1130097.0
11883,Bemowo,67.2,4,8,2023,True,False,10.31,890078.0
11884,Targówek,25.6,1,6,2016,True,False,1.78,384798.0
11885,Białołęka,65.7,4,0,1975,True,False,6.67,702303.0
11886,Bielany,21.0,1,1,1973,True,True,4.62,285048.0
11887,Praga-Południe,78.8,4,5,1967,True,True,7.14,998089.0
11888,Wola,44.6,2,6,1969,True,True,8.89,625105.0
11889,Białołęka,52.9,4,2,2012,True,True,4.2,804618.0
11890,Bemowo,84.2,5,8,1996,True,False,3.3,1186707.0
11891,Mokotów,26.7,1,6,2014,True,False,2.69,473582.0
11892,Wilanów,24.3,1,5,2012,True,False,3.34,431323.0
11893,Bielany,42.2,2,5,2004,True,True,7.47,715817.0
11894,Bielany,77.8,4,0,2009,True,False,2.25,1278342.0
11895,Wola,21.6,1,4,1953,True,False,8.41,297266.0
11896,Śródmieście,18.0,2,9,1984,True,True,13.07,328205.0
11897,Ursynów,45.1,3,2,2006,True,False,6.77,687999.0
11898,Ursynów,67.1,4,6,1951,True,True,9.82,759149.0
11899,Mokotów,81.4,4,9,1955,True,True,4.97,1344947.0
11900,Targówek,44.8,2,2,2017,True,False,8.55,575659.0
11901,Targówek,45.9,2,4,2008,False,False,1.11,566742.0
11902,Praga-Południe,80.4,4,6,1980,False,True,3.24,1103589.0
11903,Białołęka,18.0,2,2,2009,True,True,9.53,234250.0
11904,Wilanów,46.5,2,9,2014,True,False,14.91,761703.0
11905,Ochota,59.2,3,1,1984,True,False,8.37,878010.0
11906,Śródmieście,64.9,3,5,1956,True,False,2.65,1071925.0
11907,Bemowo,43.8,3,7,2021,True,True,12.57,631380.0
11908,Ochota,55.8,3,3,1987,True,True,4.5,871103.0
11909,Ochota,18.0,1,8,1965,False,True,6.53,273175.0
11910,Bielany,40.5,3,11,1997,True,True,8.42,580191.0
11911,Mokotów,65.0,4,11,2013,True,True,8.29,1225444.0
11912,Ursynów,33.4,2,7,1977,True,True,13.2,360814.0
11913,Praga-Południe,56.3,3,6,1981,True,False,7.8,722707.0
11914,Targówek,64.8,5,6,1979,False,True,2.54,867248.0
11915,Wilanów,47.5,4,2,2024,False,False,10.37,762099.0
11916,Mokotów,58.8,3,5,1974,False,True,9.14,1024546.0
11917,Bielany,33.8,3,4,2002,True,False,1.29,531217.0
11918,Bemowo,50.5,3,0,2021,True,True,4.43,808806.0
11919,Praga-Południe,68.4,4,10,1969,True,False,3.64,808525.0
11920,Bielany,58.5,2,2,2023,True,True,2.49,998907.0
11921,Wilanów,42.1,2,11,2022,True,False,6.03,914713.0
11922,Ursynów,59.9,3,0,2019,True,False,6.17,1039194.0
11923,Ursynów,70.7,4,3,1976,True,False,3.78,1009147.0
11924,Ursynów,18.0,2,9,2006,True,True,10.25,319608.0
11925,Mokotów,80.5,3,2,2013,True,False,3.07,1387042.0
11926,Mokotów,47.6,3,10,2024,True,False,3.8,981199.0
11927,Targówek,64.4,4,3,1973,True,True,4.6,860601.0
11928,Targówek,81.3,4,8,2013,True,False,8.06,1049566.0
11929,Bemowo,24.8,2,2,1986,True,False,10.76,290998.0
11930,Wilanów,39.4,2,11,1972,True,False,2.51,696550.0
11931,Praga-Południe,48.7,3,5,1992,True,False,7.09,671763.0
11932,Wola,37.8,2,5,2014,False,False,8.36,514439.0
11933,Wola,93.2,5,6,1995,True,False,10.26,1624023.0
11934,Bielany,36.2,1,8,2000,True,True,4.2,623969.0
11935,Ursynów,42.8,3,11,2024,True,False,4.98,691773.0
11936,Praga-Południe,59.5,3,6,1991,False,False,4.1,671690.0
11937,Ochota,28.6,2,0,2005,True,False,4.63,508922.0
11938,Mokotów,46.3,2,7,1988,True,False,3.49,805778.0
11939,Białołęka,62.0,3,4,1990,True,True,5.67,870123.0
11940,Śródmieście,47.7,3,8,2009,True,True,0.76,1240353.0
11941,Bemowo,52.9,3,9,2022,True,True,2.93,1020184.0
11942,Ursynów,43.4,2,11,2000,True,True,3.84,769169.0
11943,Ursynów,21.7,2,4,2013,False,True,6.08,329733.0
11944,Wilanów,62.1,3,4,1963,False,False,8.6,775891.0
11945,Ursynów,93.6,5,11,1976,True,True,11.93,1245868.0
11946,Mokotów,55.4,4,11,1998,True,False,4.64,1140211.0
11947,Mokotów,60.0,3,1,1953,True,False,10.16,729704.0
11948,Śródmieście,70.2,4,11,1979,False,True,4.85,1410135.0
11949,Ochota,27.1,1,10,1999,True,True,14.84,420508.0
11950,Praga-Południe,92.5,5,2,1952,False,False,5.05,867790.0
11951,Ursynów,59.5,4,9,1980,True,False,10.78,103657.56866937381
11952,Wola,90.9,4,8,1998,True,False,3.84,1511676.0
11953,Targówek,38.9,2,6,2002,False,False,3.45,576972.0
11954,Wilanów,95.0,5,0,2021,True,False,2.99,1794039.0
11955,Wilanów,72.1,4,2,1800,True,False,2.85,1624939.0
11956,Wola,67.2,4,11,1992,True,False,10.44,939493.0
11957,Bielany,60.1,4,1,2021,True,False,8.38,931954.0
11958,Wola,49.5,3,0,2014,True,False,2.08,908193.0
11959,Bielany,81.4,4,8,1975,True,True,3.77,997774.0
11960,Białołęka,58.1,3,7,1968,True,False,1.96,734779.0
11961,Targówek,18.0,1,4,2008,False,False,12.17,199529.0
11962,Wilanów,30.4,1,10,2001,False,False,4.92,547092.0
11963,Wola,50.9,3,11,2014,True,True,7.17,866806.0
11964,Białołęka,61.8,5,1,2011,True,True,8.0,823876.0
11965,Bemowo,53.8,3,0,2005,True,True,2.71,851298.0
11966,Praga-Południe,81.8,5,6,2024,True,True,2.7,1436101.0
11967,Białołęka,18.0,1,10,2000,True,True,2.51,265431.0
11968,Praga-Południe,58.2,3,10,1966,False,False,6.85,596120.0
11969,Wola,18.0,1,1,2016,False,True,1.66,334468.0
11970,Ochota,71.7,4,0,1979,True,True,11.92,1010663.0
11971,Białołęka,52.9,2,1,2014,True,True,2.2,823691.0
11972,Targówek,64.2,4,6,2022,True,False,2.01,987477.0
11973,Wola,36.0,2,6,2009,True,True,9.47,723837.0
11974,Ursynów,83.1,4,9,2003,True,True,12.35,1267983.0
11975,Mokotów,77.9,5,5,1995,True,False,14.73,1327948.0
11976,Białołęka,67.8,3,4,1988,False,False,9.76,709556.0
11977,Targówek,52.2,3,2,1987,True,True,0.63,743144.0
11978,Bemowo,67.8,4,11,2006,False,True,8.12,914495.0
11979,Ursynów,39.4,3,2,2012,True,True,3.12,710398.0
11980,Bemowo,73.8,4,10,2008,True,False,7.54,1006207.0
11981,Wola,91.3,5,11,1975,False,True,2.5,1360738.0
11982,Mokotów,78.6,4,8,1997,False,False,5.02,1044934.0
11983,Białołęka,38.9,2,3,2014,True,True,10.29,605698.0
11984,Białołęka,63.0,4,8,1996,True,False,3.86,764165.0
11985,Ochota,26.6,1,3,2000,False,True,6.44,477637.0
11986,Wilanów,67.6,4,1,2013,True,True,5.56,1365330.0
11987,Ochota,64.9,3,3,2007,True,False,3.95,1132663.0
11988,Wola,18.0,1,5,1991,True,True,9.88,284470.0
11989,Wola,29.4,1,5,2019,False,True,5.14,558383.0
11990,Mokotów,48.8,4,4,1971,False,False,5.84,610345.0
11991,Ochota,48.4,3,0,2024,False,False,5.71,879173.0
11992,Targówek,28.4,1,2,1966,True,True,7.5,311755.0
11993,Targówek,63.6,3,4,1952,True,False,2.4,769843.0
11994,Mokotów,60.5,4,5,2019,True,False,8.42,935794.0
11995,Wilanów,50.7,4,0,1979,False,False,1.67,769326.0
11996,Targówek,38.4,2,8,2011,True,False,1.65,580531.0
11997,Bielany,78.1,4,2,2015,True,False,8.8,145377.12805696295
11998,Praga-Południe,91.4,5,9,2018,True,True,9.23,1401846.0
11999,Mokotów,44.4,2,2,2024,True,False,2.56,893604.0
12000,Mokotów,41.5,2,10,1983,False,True,18.26,646069.0
